name	type	model	replicate	fraction	pcc_train_Dev	pcc_train_Hk	pcc_val_Dev	pcc_val_Hk	pcc_test_Dev	pcc_test_Hk
deepstarr_15_rep1_frac1.0	homologs_finetune	deepstarr_15	1	1.0	0.7192188501358032	0.7765322327613831	0.6954781413078308	0.763847291469574	0.6982920958233123	0.7790894063716345
deepstarr_16_rep1_frac1.0	homologs	deepstarr_16	1	1.0	0.6199973821640015	0.7293232083320618	0.6767470836639404	0.7540960311889648	0.6812999357270129	0.7743021752668409
deepstarr_16_rep1_frac1.0	homologs_finetune	deepstarr_16	1	1.0	0.7164666056632996	0.7754432559013367	0.6910721659660339	0.7672833800315857	0.6973927501971993	0.7778465785471903
deepstarr_17_rep1_frac1.0	homologs	deepstarr_17	1	1.0	0.6174716353416443	0.7272053956985474	0.6846038699150085	0.7618051171302795	0.6854296466242211	0.7726511880801182
deepstarr_17_rep1_frac1.0	homologs_finetune	deepstarr_17	1	1.0	0.7161253094673157	0.7751049995422363	0.6904410123825073	0.7638832926750183	0.6991821787860745	0.7794305479352344
deepstarr_18_rep1_frac1.0	homologs	deepstarr_18	1	1.0	0.624484658241272	0.7309826016426086	0.6748347282409668	0.7533923387527466	0.6881288577009615	0.7759603606979495
deepstarr_18_rep1_frac1.0	homologs_finetune	deepstarr_18	1	1.0	0.7201516032218933	0.7774079442024231	0.6911972165107727	0.7624881267547607	0.7028536799817625	0.7808620386198979
deepstarr_19_rep1_frac1.0	homologs	deepstarr_19	1	1.0	0.6142939925193787	0.7214648127555847	0.6790845394134521	0.7553495168685913	0.6850418767485845	0.7715235881004595
deepstarr_19_rep1_frac1.0	homologs_finetune	deepstarr_19	1	1.0	0.7108100652694702	0.7712331414222717	0.6937289237976074	0.7660966515541077	0.6986114182423764	0.7772103847726644
deepstarr_20_rep1_frac1.0	homologs	deepstarr_20	1	1.0	0.6022753715515137	0.714645504951477	0.6788681745529175	0.7588469386100769	0.6812887413107181	0.770280624468141
deepstarr_20_rep1_frac1.0	homologs_finetune	deepstarr_20	1	1.0	0.7050316333770752	0.7657715082168579	0.6914474964141846	0.7656241655349731	0.6980803908470178	0.7777836292723228
deepstarr_1_rep2_frac1.0	homologs	deepstarr_1	2	1.0	0.6839305758476257	0.7559109926223755	0.6544439196586609	0.7253326177597046	0.6694282852331072	0.751326885017157
deepstarr_1_rep2_frac1.0	homologs_finetune	deepstarr_1	2	1.0	0.7119274735450745	0.7727832198143005	0.6725091934204102	0.7465592622756958	0.6810677755335718	0.7605490081402292
deepstarr_2_rep2_frac1.0	homologs	deepstarr_2	2	1.0	0.6911525726318359	0.7643094062805176	0.665192723274231	0.7435054183006287	0.6770951313870677	0.7608606271157861
